id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags
cooper-landing-brewing-company,Cooper Landing Brewing Company,micro,21879 Sterling Hwy,Cooper Landing,Alaska,99572,http://www.cooperlandingbrewing.com,9075952522,2018-07-24 01:32:48,2020-10-11 18:38:00,United States,-149.8478495,60.4952185,
matanuska-brewing-company-eagle-river,Matanuska Brewing Company - Eagle River,brewpub,11901 Old Glenn Hwy,Eagle River,Alaska,99577,https://matanuskabrewingcompany.com,9076963000,2020-10-11 19:24:00,2020-10-11 19:24:00,United States,-149.568403,61.328403,
odd-man-rush,Odd Man Rush,micro,10930 Mausel St Ste A1,Eagle River,Alaska,99577-8095,http://www.oddmanrushbrewing.com,9076962337,2018-07-24 01:32:48,2020-10-11 18:39:00,United States,-149.580902,61.320013,
hoodoo-brewing-co,HooDoo Brewing Co,micro,1951 Fox Ave,Fairbanks,Alaska,99701-2701,http://www.hoodoobrew.com,9074592337,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-147.7598199,64.84855501,
midnite-mine-brewpub,Midnite Mine Brewpub,micro,308 Wendell Ave,Fairbanks,Alaska,99701-4838,,9074565348,2018-07-24 01:32:48,2020-10-11 18:40:00,United States,-147.714159,64.845689,
silver-gulch-brewing-co,Silver Gulch Brewing Co,micro,2195 Old Steese Highway,Fox,Alaska,99712,http://www.silvergulch.com,9074522739,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-147.6219761,64.95708588,
gakona-brewing-company,Gakona Brewing Company,micro,Mile 0.5 Tok Cutoff Hwy,Gakona,Alaska,99586-0336,https://www.gakonabrewing.com,9078225609,2018-07-24 01:32:48,2020-10-11 18:42:00,United States,-145.335689,62.293667,
girdwood-brewing-company,Girdwood Brewing Company,micro,2700 Alyeska Highway,Girdwood,Alaska,99587-0058,http://www.girdwoodbrewing.com,907783,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-149.1540907,60.9578421,
haines-brewing-co,Haines Brewing Co,micro,327 Main St,Haines,Alaska,99827,http://www.hainesbrewing.com,9077663823,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-135.4551927,59.2357624,
49th-state-brewing-co,49th State Brewing Co,micro,248.4 Parks Hwy 5 Mile,Healy,Alaska,99743,https://www.49statebrewing.com/denali,9076832739,2018-07-24 01:32:48,2020-10-11 18:44:00,United States,-149.017877,63.864759,
grace-ridge-brewing,Grace Ridge Brewing,micro,3388 B St Suite 2,Homer,Alaska,99603-7905,https://www.graceridgebrewing.com,9074350601,2018-07-24 01:32:48,2020-10-11 18:46:00,United States,-151.504362,59.639728,
homer-brewing-co,Homer Brewing Co,micro,1411 Lake Shore Dr,Homer,Alaska,99603-7945,http://homerbrew.com,9072353626,2018-07-24 01:32:48,2020-10-11 18:48:00,United States,-151.506636,59.640509,
icy-strait-brewery,Icy Strait Brewery,micro,286 Front St,Hoonah,Alaska,99829,http://icystraitbrewing.company,9077235482,2018-07-24 01:32:48,2020-10-11 18:49:00,United States,-135.4464887,58.11031874,
alaskan-brewing-co,Alaskan Brewing Co.,regional,5429 Shaune Dr,Juneau,Alaska,99801-9540,http://www.alaskanbeer.com,9077805866,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-134.4918763,58.35681231,
barnaby-brewing-company,Barnaby Brewing Company,micro,165 Shattuck Way,Juneau,Alaska,99801,http://www.barnabybrew.com,9074190916,2018-07-24 01:32:48,2020-10-11 18:51:00,United States,-134.405962,58.300314,
devils-club-brewing,Devil's Club Brewing,brewpub,100 N Franklin St,Juneau,Alaska,99801-1223,http://www.devilsclubbrewing.com,9077232337,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-134.406956,58.301309,
forbidden-peak-brewery,Forbidden Peak Brewery,micro,11798 Glacier Hwy,Juneau,Alaska,99801,https://forbiddenpeak.com,9075237787,2020-10-11 19:45:00,2020-10-11 19:45:00,United States,-134.645965,58.387811,
kassiks-brewery,Kassik's Brewery,micro,47160 Spruce Haven St,Kenai,Alaska,99611-9677,,,2018-07-24 01:32:48,2020-10-11 18:54:00,United States,-151.307721,60.663773,
bawden-street-brewing-company,Bawden Street Brewing Company,micro,325 Bawden St,Ketchikan,Alaska,99901,https://www.facebook.com/bawdenstreetbrewing,9072254722,2020-10-11 19:49:00, 2020-10-11 19:49:44,United States,-131.644822,55.34321,
baleen-brewing-co,Baleen Brewing Co.,micro,884 Mizzen Ln #9462,Ketchikan,Alaska,99901,https://www.baleenbrewing.com,9072207492,2018-07-24 01:32:48,2020-10-11 18:56:00,United States,-131.817681,55.472907,
inside-passage-brewing-company-llc,Inside Passage Brewing Company, LLC,closed,Ketchikan,Alaska,99901-6502,,5133240762,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-131.6466819,55.3430696,
kodiak-island-brewing-co,Kodiak Island Brewing Co,micro,117 Lower Mill Bay Rd,Kodiak,Alaska,99615-6580,http://www.kodiakbrewery.com,9074862537,2018-07-24 01:32:48,2020-10-11 18:59:00,United States,-152.407155,57.79008256,
roughwoods-inn,RoughWoods Inn,brewpub,623 North A St,Nenana,Alaska,99760-9999,http://www.roughwoodsinn.biz,9078325299,2018-07-24 01:32:48,2020-10-11 18:58:00,United States,-149.096237,64.56274,
arkose-brewery,Arkose Brewery,micro,650 E Steel Loop,Palmer,Alaska,99645-6689,http://www.arkosebrewery.com,9077462337,2018-07-24 01:32:48,2020-10-11 19:01:00,United States,-149.103408,61.582157,
bleeding-heart-brewery,Bleeding Heart Brewery,closed,1150 S Colony Way Ste 3 Pmb 618,Palmer,Alaska,99645-6972,http://facebook.com/bleedingheartbrewery,7609172417,2018-07-24 01:32:48,2020-10-11 19:02:00,United States,-149.109799,61.601303,
seward-brewing,Seward Brewing,brewpub,139 4th Ave,Seward,Alaska,99664,http://www.sewardbrewingcompany.com,9074220337,2018-07-24 01:32:48,2020-10-11 19:03:00,United States,-149.440886,60.101258,
baranof-island-brewing-co,Baranof Island Brewing Co,closed,1209 Sawmill Creek Rd Ste A,Sitka,Alaska,99835-9759,http://www.baranofislandbrewing.com,9077472739,2018-07-24 01:32:48,2020-10-11 19:05:00,United States,-135.309951,57.049586,
harbor-mountain-brewing-co,Harbor Mountain Brewing Co,micro,1209 Sawmill Creek Rd Ste A,Sitka,Alaska,99835-9759,https://www.harbormountainbrewing.com/,9073087339,2020-10-11 19:42:00,2020-10-11 19:42:00,United States,-135.309951,57.049586,
skagway-brewing-co,Skagway Brewing Co,brewpub,641 Broadway St Ste 946,Skagway,Alaska,99840-9800,http://www.skagwaybrewing.com,9079832759,2018-07-24 01:32:48,2020-10-11 19:06:00,United States,-135.315716,59.45506,
klondike-brewing-company,Klondike Brewing Company,brewpub,365 2nd Ave,Skagway,Alaska,99840,http://www.klondikebeer.com,9079832778,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-135.3188721,59.45385743,
kenai-river-brewing-co,Kenai River Brewing Co,brewpub,308 Homestead Ln,Soldotna,Alaska,99669-8010,http://www.kenairiverbrewing.com,9072622337,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-151.0561141,60.4850753,
st-elias-brewing-co,St Elias Brewing Co,micro,434 Sharkathmi Ave,Soldotna,Alaska,99669-7665,http://steliasbrewingco.com,9072607837,2018-07-24 01:32:48,2020-10-11 19:08:00,United States,-151.0472293,60.49148673,
denali-brewing-company,Denali Brewing Company,micro,37083 Talkeetna Spur Rd,Talkeetna,Alaska,99676,http://www.denalibrewing.com,9077332536,2018-07-24 01:32:48,2020-10-11 19:09:00,United States,-150.029188,62.161453,
growler-bay-brewing-co,Growler Bay Brewing Co,planning,,Valdez,Alaska,99686-3716,https://growlerbaybrewing.com,9072555191,2018-07-24 01:32:48,2020-10-11 19:10:00,United States,-146.3493638,61.1299396,
bearpaw-river-brewing-co,Bearpaw River Brewing Co,micro,4605 E Palmer Wasilla Hwy,Wasilla,Alaska,99654-7679,http://bearpawriverbrewing.com,,2018-07-24 01:32:48,2018-08-23 23:20:45,United States,-149.4127103,61.5752695,
last-frontier-brewing-company,Last Frontier Brewing Company,brewpub,238 N Boundary St,Wasilla,Alaska,99654-7127,https://lastfrontierbrew.com,9073577200,2018-07-24 01:32:48,2020-10-11 19:13:00,United States,-149.4395534,61.581483,
quake-brewing-company-llc,QUAKE! Brewing Company,closed,1540 N Shoreline Dr,Wasilla,Alaska,99654,http://www.quakebrewingcompany.com,4048340997,2018-07-24 01:32:48,2020-10-11 19:15:00,United States,-149.340342,61.596646,
